"city","year","weekofyear","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"sj",2012,6,-0.0469,0.054,0.1655429,0.1690857,7.02,297.5671429,297.6571429,293.4885714,299.5,296.2,7.8,78.10571429,7.02,14.80714286,2.314285714,297.9,278.8,301.3,294.1,25.5,"None"
"sj",2012,7,0.02015,-0.1169333,0.1536571,0.1449,0,297.9328571,298.15,293.6185714,300.1,296.5,1.9,76.96714286,0,14.93428571,2.7,298.6428571,279.8285714,304.1,294.7,12.5,"None"
"sj",2012,8,-0.0569,0.156225,0.3853833,0.30625,0,297.2242857,297.3785714,293.1771429,299.6,295.8,24.5,78.22571429,0,14.52428571,2.528571429,297.8857143,278.6428571,304.1,293.6,8.2,"None"
"sj",2012,9,-0.01215,0.00042,0.1655429,0.1632714,0,298.0328571,298.2214286,293.3742857,300,296.6,2.8,75.42571429,3.66,14.68428571,2.614285714,299.1428571,279.2428571,303,294.7,5.8,"None"
"sj",2012,10,0.0065,0.028225,0.2108714,0.1460429,12.06,297.8114286,297.9142857,293.7957143,299.9,295.4,8,78.51428571,12.06,15.27571429,2.571428571,298.9,279.7285714,302.6,294.7,9.8,"None"
"sj",2012,11,-0.0854,0.0586,0.233,0.1981143,9.11,297.7014286,297.7714286,293.2842857,299.6,295.9,15.5,76.53142857,9.11,14.45,2.485714286,298.0857143,279.1,302.4,295.2,16,"None"
"sj",2012,12,-0.04453333,-0.085,0.07594286,0.0711,84.44,297.6857143,297.75,292.7614286,299.3,295.6,3.2,74.15285714,84.44,14.14857143,2.614285714,298.3571429,279.9,303.6,295.2,0.6,"None"
"sj",2012,13,0.0355,0.0212,0.1131429,0.09855714,93.61,297.0757143,297.15,293.8328571,299.8,295.4,71.6,82.22428571,93.61,15.39428571,2.085714286,298.1,279.1,305.2,295.2,134.9,"None"
"sj",2012,14,-0.0487,0.03106667,0.1584429,0.1257286,59.89,297.9314286,297.9714286,294.66,300.7,295.4,35.7,82.12285714,59.89,15.94142857,2.4,299,279.8142857,305.2,295.2,75.2,"None"
"sj",2012,15,0.0576,-0.02305,0.1094333,0.0852,19.2,298.6385714,298.8071429,294.6,300.7,297,7.7,78.44,19.2,15.91,2.542857143,300.2,278.9428571,305.2,295.8,12.4,"None"
"sj",2012,16,0.1528,0.11044,0.2454667,0.2488,26.2,298.2,298.1071429,294.3571429,300.5,295.8,49.7,79.51,26.2,15.71428571,2.214285714,299.5142857,278.7,304.1,295.8,86.8,"None"
"sj",2012,17,0.014975,-0.00362,0.1908571,0.1396,2.49,298.0128571,298.0214286,293.1714286,301,295.4,1.1,74.75714286,2.49,14.7,2.557142857,299.4285714,279.3571429,305.8,294.7,1.8,"None"
"sj",2012,18,-0.0201,3e-04,0.08328333,0.07257143,5.79,298.9642857,299.0071429,295.47,301.2,297.3,16,80.42,5.79,16.77857143,2.214285714,300.8428571,279.2,306.3,296.9,20.6,"None"
"sj",2012,19,0.1338667,0.1546,0.1486571,0.1466143,46.85,298.4214286,298.3928571,295.0514286,300.2,297,23.92,81.68142857,46.85,16.36714286,1.871428571,299.5142857,278.3857143,303,295.8,72,"None"
"sj",2012,20,-0.1709,-0.0351,0.09203333,0.06088333,45.91,299.4471429,299.5142857,296.3828571,301.5,297.8,2.5,83.34285714,45.91,17.74857143,2.257142857,300.7571429,278.6571429,304.7,296.9,17.8,"None"
"sj",2012,21,0.17235,0.06846667,0.1877714,0.1193286,25.74,299.1257143,298.8285714,296.1728571,301,297.3,13.7,83.84285714,25.74,17.57142857,2.542857143,300.5142857,279.4857143,304.7,296.9,34.6,"None"
"sj",2012,22,-0.0268,0.02413333,0.1911286,0.1526714,0.64,299.4757143,299.5642857,294.9571429,301.4,297.6,3.8,76.74285714,0.64,16.34142857,2.785714286,300.5571429,279.3714286,304.7,296.9,6.4,"None"
"sj",2012,23,0.0355,0.0118,0.2394857,0.2030571,4.75,300.4371429,300.4785714,296.3542857,302.5,298.5,0.1,78.62714286,6.44,17.70571429,3.128571429,302.2,280.2,306.9,297.4,3.6,"None"
"sj",2012,24,0.332,0.0373,0.1438,0.1225,4.51,300.7785714,300.85,296.1614286,302.9,298.2,0,76.05142857,4.51,17.47285714,3.385714286,302.5857143,280.3571429,306.9,298,0,"None"
"sj",2012,25,0.05803333,0.0462,0.2058714,0.1981143,28.3,300.8842857,301.0071429,296.4971429,303.1,299,1.2,77.13428571,31.52,17.83857143,3.328571429,303,280.2714286,308,299.1,0.6,"None"
"sj",2012,26,0.17235,0.01193333,0.1523,0.1855714,0,300.87,300.9428571,296.6885714,303.1,299.3,4.5,78.06142857,0,17.93428571,3.328571429,303.2714286,280.5857143,308,298.6,3.1,"None"
"sj",2012,27,-0.0059,0.0495,0.1681571,0.1264571,6.15,300.6471429,300.6357143,296.47,303,299,12.6,78.39714286,6.15,17.87857143,2.642857143,302.5428571,280.2714286,306.9,298,11,"None"
"sj",2012,28,-0.00425,0.06515,0.1304714,0.1351143,58.48,300.2885714,300.3071429,296.6414286,302.2,298.8,21,80.54,58.48,17.99714286,2.071428571,301.4571429,279.4285714,305.8,296.3,52,"None"
"sj",2012,29,-0.16475,-0.04336667,0.11406,0.1218,17.72,300.58,300.6285714,296.8628571,302.7,298.8,5,80.30571429,17.72,18.26285714,2.514285714,302.1,278.4714286,305.8,298.6,13.2,"None"
"sj",2012,30,-0.09,-0.09856667,0.1544714,0.09651429,22.19,300.4657143,300.4714286,297.1457143,302.3,298.7,20.6,82.18428571,22.19,18.53428571,2.285714286,301.6285714,278.4571429,305.8,298,49.4,"None"
"sj",2012,31,0.0859,0.0095,0.16885,0.1110167,11.16,300.8014286,300.7642857,296.6971429,302.6,299.1,16,78.41857143,9.3,18.04571429,2.357142857,301.4857143,278.5571429,304.8,298,8.7,"None"
"sj",2012,32,-0.0527,0.0589,0.1974429,0.1661571,62.2,300.4742857,300.4857143,297.0471429,302.7,299.1,50.7,81.65142857,61.7,18.43714286,2.057142857,301.5142857,278.4,306,297.4,50.1,"None"
"sj",2012,33,0.0777,-0.01435,0.07313333,0.08764286,55.64,300.9,301,297.3371429,302.7,299.5,15.9,80.98285714,55.64,18.77857143,2.428571429,301.6285714,279.9428571,306.9,296.3,69.6,"None"
"sj",2012,34,0.0345,0.04453333,0.09677143,0.09642857,28.97,300.95,301.0428571,297.0957143,302.8,299.4,7.3,79.63142857,28.97,18.49857143,2.342857143,302.1142857,278.6142857,306.3,298.6,26.9,"None"
"sj",2012,35,0.2705,0.1302714,0.1975,0.1766714,76.41,300.3257143,300.3,296.7357143,302.3,298.4,57.4,80.86285714,76.41,18.14571429,2.2,301.0142857,279.0285714,305.2,296.9,41.9,"None"
"sj",2012,36,0.0011,0.0801,0.3029571,0.2067857,2.13,300.6957143,300.8142857,296.4885714,302.7,299.3,1.8,77.80285714,2.13,17.81857143,2.457142857,301.7714286,278.7,305.2,298.6,3.1,"None"
"sj",2012,37,0.16795,0.09135,0.2188286,0.2360429,1.26,301.0657143,301.2357143,296.2171429,303.1,299.1,1.3,75.07285714,1.26,17.57571429,3.357142857,302.5428571,279.5857143,306.3,298.6,0,"None"
"sj",2012,38,0.2986,0.033,0.2189286,0.2298,15.09,301.0685714,301.2214286,296.3571429,302.7,299.5,1.4,75.58142857,15.09,17.72428571,2.728571429,303,279.7428571,306.3,299.1,5.6,"None"
"sj",2012,39,-0.0076,0.0052,0.16935,0.1150571,25.17,301.3942857,301.4714286,296.86,303,298.5,2.7,77.13428571,25.17,18.29285714,3.328571429,302.7285714,279.6428571,307.4,298.6,5.4,"None"
"sj",2012,40,0.1397571,0.1445,0.1451571,0.1779429,53.04,301.0228571,300.9428571,296.8014286,303,299.6,4.8,77.89142857,51.12,18.22571429,2.228571429,301.9428571,279.9,306.3,297.4,62.8,"None"
"sj",2012,41,0.0937,0.0872,0.1617167,0.1427143,18.78,300.7685714,300.8714286,296.2685714,302.8,299.1,13.3,76.64571429,19.1,17.66857143,2.542857143,301.6428571,279.2285714,305.2,298,17.3,"None"
"sj",2012,42,-0.002,0.07615,0.2230429,0.2218,31.75,300.6785714,300.7642857,297.2428571,302.4,299.2,42.1,81.9,31.52,18.83142857,2.214285714,301.5285714,279.7428571,306.9,297.4,32.5,"None"
"sj",2012,43,-0.051,0.06735,0.1408857,0.1342714,29.62,300.8457143,300.9071429,296.8185714,302.5,299.1,10.4,79.31714286,29.62,18.30142857,2.242857143,301.6142857,279.9,306.3,297.4,49.8,"None"
"sj",2012,44,-0.06705,-0.07655,0.1424429,0.08971429,46.91,300.9114286,301.1071429,296.9057143,303.6,299.4,3.6,78.10571429,46.91,18.41142857,2.9,302.3571429,280.2857143,307.4,297.4,20.3,"None"
"sj",2012,45,0.1338667,0.10666,0.19495,0.1864714,12.28,300.6214286,300.7357143,296.4157143,302.8,299,8.3,77.83428571,12.28,17.79142857,2.214285714,301.9428571,279.0285714,306.3,298,1.5,"None"
"sj",2012,46,0.3461,0.07423333,0.1327167,0.1776143,26.44,300.3014286,300.3,296.2071429,302.2,298.3,58.03,78.48857143,26.44,17.60142857,2.485714286,301.5142857,279.3428571,305.8,297.4,3.1,"None"
"sj",2012,47,0.1046,0.0023,0.0062,-0.01467143,27.82,300.2257143,300.2285714,296.5385714,302.3,298.9,12,80.30285714,27.82,17.94,2.2,300.9142857,278.7428571,304.1,297.4,14.2,"None"
"sj",2012,48,-0.1687667,-0.03216667,0.2014286,0.1225,26.6,299.9485714,299.1928571,295.6385714,302,298,21.7,78.22142857,26.6,17.03857143,2.457142857,300.6142857,278.7428571,306.3,296.9,46.6,"None"
"sj",2012,49,0.0291,0.0163,0.1902429,0.1598571,0,299.3314286,299.2714286,295.2471429,301.4,297.5,16.2,78.30714286,3.08,16.56,2.557142857,300.1428571,278.8857143,304.1,296.3,58.9,"None"
"sj",2012,50,-0.3098,-0.1429,0.1408857,0.06585714,34.66,299.15,299.2,294.3571429,300.8,297.1,19.3,75.08142857,34.66,15.68285714,2.2,300.0857143,279.3,305.2,295.8,9.8,"None"
"sj",2012,51,-0.1163,-0.09245,0.07767143,0.05647143,0,298.7571429,298.8428571,294.0414286,300.9,296.8,8.9,75.32571429,0,15.38142857,2.457142857,299.2428571,278.7,303.6,294.7,8.7,"None"
"sj",2013,1,-0.3098,-0.11205,0.1436714,0.1701429,31.83,298.2957143,298.1,294.6928571,300.3,296,15.8,80.55285714,31.83,15.98,1.985714286,299.9428571,279.2,304.1,294.7,22.7,"None"
"sj",2013,2,0.02015,0.1144667,0.16935,0.1182429,0,298.7985714,299.0142857,293.9871429,300.6,297.3,22.5,74.95285714,0,15.27571429,2.228571429,299.0857143,278.2285714,302.4,295.2,8.7,"None"
"sj",2013,3,-0.2749,-0.0832,0.2231286,0.1427143,0,298.0071429,297.9857143,293.2414286,299.8,295.8,8.5,73.49285714,0,14.31142857,1.771428571,298.6,278.5,301.9,294.1,17.2,"None"
"sj",2013,4,-0.0714,0.0081,0.2051429,0.1898571,0,297.6228571,297.85,293.0342857,299.9,295.8,8.3,75.66857143,0,14.39857143,2.642857143,298.1428571,278.7857143,301.9,294.7,6.4,"None"
"sj",2013,5,0.2359,0.117,0.1545,0.1411429,0,298.1557143,298.25,294.0414286,299.9,296.7,7.7,78.1,0,15.31714286,2.385714286,299.1285714,279.2714286,303,295.2,6.1,"None"
"sj",2013,6,0.0082,0.02113333,0.18005,0.06411667,0,297.65,297.7214286,293.0528571,299.7,296,15.1,75.93857143,0,14.44857143,2.671428571,298.3,279.3142857,302.4,293.6,26.4,"None"
"sj",2013,7,0.1198,0.07885,0.2703714,0.1865,0,297.9142857,298.0285714,292.9085714,300,296.1,7.6,73.87285714,0,14.31571429,2.685714286,298.3285714,279.5857143,303,294.1,34.8,"None"
"sj",2013,8,-0.0518,-0.025025,0.2602857,0.1835857,0,298.0357143,298.3214286,292.8057143,300.4,296.2,0.3,72.79428571,0,14.19,2.771428571,298.6285714,278.8,304.1,294.1,0.3,"None"
"sj",2013,9,-0.01335,0.007633333,0.1280333,0.06564286,0,298.0885714,298.3357143,293.0928571,299.6,296.4,1.5,73.91714286,0,14.18857143,2.871428571,298.8,279.5857143,303,295.2,4.1,"None"
"sj",2013,10,-0.06685,-0.0136,0.03192857,5e-04,23.06,298.1914286,298.4,292.9728571,300.7,295.9,4.6,73.03714286,19.72,14.78142857,3.628571429,299.6714286,281.4,305.8,294.7,6.6,"None"
"sj",2013,11,0.008,0.054875,0.2443286,0.2219429,0,297.1571429,297.1928571,291.8685714,300.2,295.2,13.5,74.08428571,0,13.45857143,2.128571429,298.3571429,278.4714286,303,294.7,17.1,"None"
"sj",2013,12,-0.04515,0.006225,0.1075143,0.1167,0,297.2885714,297.3571429,290.9871429,299.5,295.3,4.8,68.18142857,0,12.70571429,3.057142857,298.8428571,279.4714286,302.4,294.7,4.8,"None"
"sj",2013,13,-0.0874,-0.01618333,0.1137571,0.1051857,30.34,298.67,298.8857143,294.6757143,301.3,296.4,2.55,78.78,30.34,15.98571429,3.314285714,300.5428571,279.7714286,306.9,295.8,3.5,"None"
"sj",2013,14,-0.20325,-0.07783333,0.2041714,0.1789143,6.55,297.89,298.1571429,294.6285714,301.5,295.9,64.3,81.65,6.55,15.88142857,2.828571429,299.6428571,279.6428571,306.3,295.8,17.6,"None"
"sj",2013,15,-0.1176,-0.0082,0.1927,0.1704286,0,299.0571429,299.3285714,294.9485714,301.5,297.5,0.7,78.28571429,0,16.21285714,3.171428571,300.9142857,281.1142857,305.8,296.3,9.4,"None"
"sj",2013,16,0.08275,0.0312,0.1350143,0.07485714,0,298.9128571,299.0642857,294.6785714,300.9,297.3,1.4,77.67428571,0,15.96571429,3.042857143,300.7285714,279.9428571,304.7,296.9,22.9,"None"
"sj",2013,17,-0.0873,-0.04866667,0.1298143,0.1051857,45.47,298.0671429,298.0428571,294.1328571,300.2,296.6,19.9,79.04571429,45.47,15.45142857,2.342857143,299.4428571,279.7428571,304.7,294.7,47.5,"None"
"iq",2010,26,0.1837833,0.1425,0.2251286,0.1502143,82.29,297.6485714,299.2142857,296.1185714,307.9,293.7,34.11,92.58142857,82.29,17.65428571,9.428571429,300.44,283.76,306.8,294.5,11.2,"None"
"iq",2010,27,0.2916571,0.1270571,0.3307,0.3209143,25.3,298.2242857,299.4642857,294.7157143,307.7,292.2,9.1,82.25714286,26.29,16.32,10.15714286,300.025,282.625,306,294.2,32.2,"None"
"iq",2010,28,0.2085429,0.3664571,0.2126286,0.2458714,62.14,297.9557143,298.9642857,296.4171429,306.4,292.5,61.09,92.05714286,62.14,18.03,9.557142857,299.95,283.35,306.4,294.6,22.6,"None"
"iq",2010,29,0.08928571,0.06321429,0.1220571,0.08195714,47.8,295.7157143,296.6428571,293.6385714,306.4,289.3,4.5,88.97,47.8,15.39428571,7.828571429,299.9,282.7,306.3,287.2,4.8,"None"
"iq",2010,30,0.3061,0.3276833,0.2500857,0.2679143,56.3,298.5028571,299.5214286,293.8928571,308.1,290.5,18.93,78.61,56.3,15.46857143,11.67142857,300.05,284.85,306.5,289.9,3,"None"
"iq",2010,31,0.34202,0.3048571,0.3323571,0.3457286,16.95,298.6114286,300.4642857,295.0657143,309.7,293.4,32.92,83.27428571,15.76,16.62428571,11.15714286,300.7,285.6,308.1,293,92.2,"None"
"iq",2010,32,0.3322167,0.3848167,0.3334,0.3539167,9.88,298.3057143,299.7,292.0857143,306.6,292.2,27.8,72.47142857,9.88,13.99,11.82857143,299.4333333,285.0333333,306.4,291.5,0,"None"
"iq",2010,33,0.2218143,0.2241,0.2730857,0.2312429,15.76,298.7242857,300.8928571,294.8128571,309.2,293.2,2.7,81.55714286,15.76,16.37571429,12.64285714,300.275,284.375,307,294,20.3,"None"
"iq",2010,34,0.3190429,0.3158714,0.3267,0.3440571,7.82,299.8785714,301.7857143,292.6914286,311.1,292.3,14.21,68.61571429,7.82,14.48428571,14.28571429,300.4,286.1,307.7,293,3.1,"None"
"iq",2010,35,0.3420143,0.3019286,0.3147,0.381,59.06,300.2242857,301.5357143,295.2,310.6,294.1,41.1,77.20285714,59.06,16.80142857,12.67142857,301.9714286,286.2,309.2,294,8.5,"None"
"iq",2010,36,0.1165833,0.1002833,0.1406833,0.1138167,37.9,298.5014286,299.5214286,295.6414286,309,292.8,50,85.69142857,37.9,17.17,10.1,300.1,284.1666667,308.4,294,15,"None"
"iq",2010,37,0.2591667,0.26732,0.2123286,0.3265429,16.86,299.9485714,301.35,294.56,311.8,293.7,17.7,75.27,16.86,16.13428571,12.61428571,301.225,286.175,308.2,294,4.1,"None"
"iq",2010,38,0.3062143,0.2635857,0.3215429,0.3791714,46.96,298.7042857,300.4142857,295.6871429,309.2,293.7,156,85.72,47.8,17.29428571,10.62857143,301.8666667,286.0666667,309.2,292.1,26.9,"None"
"iq",2010,39,0.3867857,0.3726286,0.3796143,0.3973571,28.63,300.0642857,301.6785714,294.2442857,311.8,293.3,13.16,73.51285714,28.63,15.91,13.24285714,301.75,286.2,308.8,294.2,1.5,"None"
"iq",2010,40,0.30415,0.3368667,0.2538833,0.3275333,26.29,301.9357143,303.3285714,294.0828571,314.1,294.8,249.4,66.31,26.29,15.70714286,13.62857143,302.08,287.38,311.4,294.8,14.1,"None"
"iq",2010,41,0.3290429,0.2942714,0.3070286,0.3938143,33.49,299.8,301.7142857,295.3128571,310.7,293.5,28.5,79.76285714,33.49,16.89571429,12.31428571,301.65,285.5,308.7,294,25.9,"None"
"iq",2010,42,0.2441286,0.1928833,0.2322286,0.2819286,34.93,298.8571429,301.4071429,296.1785714,311.4,293.8,141.6,87.80285714,34.93,17.80285714,12.61428571,300.8,286.5,308,292.8,8.1,"None"
"iq",2010,43,0.2396,0.2375286,0.1940714,0.2292,47.9,299.3414286,300.6928571,296.84,309.6,294.5,75.1,87.80285714,47.9,18.54142857,9.785714286,302.1333333,283.65,308.2,294.2,4,"None"
"iq",2010,44,0.2840286,0.2520333,0.2682429,0.1984286,47.11,299.5971429,301.4928571,297.7185714,310.4,296,85.3,91.54285714,47.11,19.57714286,9.814285714,301.2,284.375,309,294.2,46,"None"
"iq",2010,45,0.3561857,0.3933286,0.2812,0.3909286,64.85,299.56,301.0071429,296.2442857,311.7,291.9,229.6,84.38571429,65.8,17.96,10.84285714,301.8,286.175,310.4,293,35.8,"None"
"iq",2010,46,0.1607,0.2326571,0.2561857,0.1838714,62.56,298.3071429,300.35,296.4785714,309.2,293.5,143.1,91.34285714,62.56,18.17142857,9.542857143,300.35,282.7,308.1,293.5,41.1,"None"
"iq",2010,47,0.2891,0.3875286,0.3104,0.2884857,43.51,298.31,299.4357143,297.0128571,305.8,294.6,69.53,93.40714286,43.51,18.75428571,7.328571429,300.35,285.35,307.4,293.5,40.2,"None"
"iq",2010,48,0.2569833,0.1840714,0.09825714,0.2526571,42.7,299.8785714,301.9857143,296.6242857,309.7,295.4,58.43,85.28857143,42.7,18.41285714,11.05714286,301.3333333,285.55,309.2,293.9,17,"None"
"iq",2010,49,0.2064857,0.2436286,0.2296286,0.2305571,102.94,298.5085714,300.2714286,297.1985714,308.3,295.3,116.57,93.84142857,98.32,18.96285714,8.171428571,300.08,283.32,307.6,294.4,29.2,"None"
"iq",2010,50,0.3063571,0.2906714,0.3104,0.3118143,28.09,298.9771429,300.5571429,296.3771429,307.1,295.1,34.23,86.90571429,26.86,18.04285714,8.942857143,301.7666667,286.5333333,309.2,294.8,9.2,"None"
"iq",2010,51,0.2478143,0.1746,0.2196571,0.2418286,39.78,299.08,300.3214286,294.8,308.6,294.4,19.83,79.94857143,39.13,16.59428571,9.757142857,301.0666667,286.9666667,309.2,293.5,7.1,"None"
"iq",2011,52,0.2775,0.3043667,0.2356556,0.2894333,45.91,296.5714286,297.4285714,295.94,303.8,294.2,222,96.62714286,43.67,17.51714286,4.8,299.9,281.55,306.2,295,54.7,"None"
"iq",2011,1,0.3677429,0.3201429,0.3127714,0.3882571,10.08,298.8757143,299.8428571,294.6985714,306.9,293.2,44.87,80.45285714,10.08,16.40285714,10.51428571,300.85,285.35,309,294.2,0,"None"
"iq",2011,2,0.2194429,0.2352833,0.2000286,0.2779857,48.87,298.1685714,299.4642857,296.0371429,306.6,295,134.5,89.67571429,48.87,17.68,8.1,300.8333333,283.8,307.4,294.5,33,"None"
"iq",2011,3,0.2611286,0.2940286,0.2393286,0.3210571,51.12,298.0128571,299.45,295.9914286,308.8,292.4,101,90.45428571,51.12,17.64857143,9.385714286,300.6333333,283.4666667,307.1,294,40.9,"None"
"iq",2011,4,0.2402,0.2538286,0.2092286,0.2298429,53.22,298.4242857,299.5714286,294.29,306.8,293.1,9.4,80.12857143,53.22,15.92857143,10.25714286,300.45,284.4,308,294.2,9.9,"None"
"iq",2011,5,0.1724286,0.1657857,0.1928286,0.1904,50.2,297.4814286,298.4428571,295.7642857,306.3,291.9,98.7,91.44,50.2,17.38428571,8.314285714,301,284.4,307,293.5,34.3,"None"
"iq",2011,6,0.3101429,0.2193286,0.1789571,0.3013429,46.96,298.0257143,299.3214286,296.27,306.1,292.3,62.8,91.33857143,48.42,17.93,8.171428571,300,284.05,306.8,294.2,0.5,"None"
"iq",2011,7,0.2876429,0.2826143,0.2644571,0.3459714,60.97,297.5871429,299.0714286,296.56,306.4,292.8,280.42,94.57857143,60.97,18.22714286,8,300.4333333,282.24,306.6,294,41.2,"None"
"iq",2011,8,0.1665714,0.2654571,0.1805,0.1536429,76.73,297.7514286,299.0071429,296.7842857,305.5,292.6,45.9,94.25571429,76.73,18.47857143,8.671428571,300.95,283.8,307.2,294,68,"None"
"iq",2011,9,0.2160167,0.2520333,0.2109167,0.2364286,42.18,297.5614286,298.5928571,296.8785714,304.4,294.6,126.8,96.38285714,42.18,18.58142857,6.357142857,300.4666667,284.5666667,307.2,294.1,14.7,"None"
"iq",2011,10,0.2821,0.2399143,0.2339,0.3507,101.98,297.3414286,298.45,296.2471429,304.4,293.4,87.4,94.17428571,101.98,17.9,7.785714286,299.7,282.1666667,306.4,294.4,22,"None"
"iq",2011,11,0.3512429,0.3697,0.3577857,0.3826429,50.94,297.9914286,299.0071429,296.22,305.5,293.2,54.1,91.18571429,49.58,17.87571429,8.928571429,300.8,283.75,308,294.2,37.9,"None"
"iq",2011,12,0.1382571,0.1547143,0.1428286,0.1766714,71.69,297.6028571,298.85,296.7128571,305.8,294.2,73.7,95.42571429,71.69,18.38571429,7.614285714,300.7571429,283.8571429,308.2,295.4,44.9,"None"
"iq",2011,13,0.2292,0.2304,0.1851286,0.2443,54.37,297.2871429,298.5,296.66,305.5,293.5,67.28,95.56,53.22,18.44,6.542857143,299.9,283.5666667,306,294.4,5.4,"None"
"iq",2011,14,0.3128143,0.3788857,0.3774571,0.3847857,72.16,298.0442857,299.2285714,296.9714286,305.5,293.5,82.1,94.56571429,72.16,18.66714286,8.657142857,300.9,284.9,307.2,293.6,47,"None"
"iq",2011,15,0.2731833,0.3287,0.2243571,0.2994286,64.17,296.6385714,297.7357143,296.2057143,303.9,293.4,81.2,97.59857143,62.22,17.81571429,5.328571429,299.1,282.1,306.4,294.2,48.8,"None"
"iq",2011,16,0.2277143,0.2313714,0.2868286,0.3181286,112.69,296.9714286,297.4928571,296.1928571,303.5,293.5,101,97.3,112.69,17.81,5.514285714,300.15,282.25,307.4,294.8,8.1,"None"
"iq",2011,17,0.2891,0.35406,0.1965571,0.2656857,89.33,297.2771429,298.6142857,296.77,306.8,292.8,97.2,97.48142857,89.33,18.44714286,7.657142857,301.1,283.2,306.2,295.3,24,"None"
"iq",2011,18,0.2470143,0.2773714,0.2767571,0.2252857,111.09,297.55,298.1928571,297.0842857,303.7,293.9,101.6,97.48142857,111.09,18.80428571,6.185714286,300.425,283.1,306.2,295.2,23.4,"None"
"iq",2011,19,0.2356143,0.36116,0.2991143,0.3281,58.48,295.5028571,296.4785714,294.28,304.7,293.4,42.6,93.85285714,53.29,15.78285714,5.7,299.3,281.55,303.8,294.5,39.3,"None"
"iq",2011,20,0.1068857,0.1086571,0.1276429,0.1072857,135.1,296.1585714,297.1142857,295.59,304.5,291.6,69.5,96.91142857,135.1,17.18428571,5.771428571,300,281.2666667,306.2,294.3,18,"None"
"iq",2011,21,0.2827571,0.2121714,0.2726429,0.3207,105.13,297.54,298.9428571,295.9314286,307.6,291.2,23.92,92.12857143,104.91,17.54571429,9.542857143,300.6142857,282.425,306.2,294.1,38.1,"None"
"iq",2011,22,0.1145857,0.1302714,0.1424857,0.2094857,28.63,296.6571429,297.8928571,295.4328571,304.7,292.9,36.5,93.81,28.1,16.95857143,8.071428571,300.8,284.15,306.4,295.2,23.4,"None"
"iq",2011,23,0.2767571,0.2575857,0.1826571,0.3158571,152.32,295.7785714,296.4642857,294.7414286,306.6,291.7,36.7,94.94857143,152.32,16.21714286,6.157142857,299.0714286,282.24,304.4,290.8,27.2,"None"
"iq",2011,24,0.33932,0.26412,0.3501,0.3288,54.27,297.2771429,298.3928571,295.3042857,308.3,291.6,8.61,90.09,54.27,16.87,9.328571429,300.5666667,284.7666667,306.6,292.8,4.1,"None"
"iq",2011,25,0.1635429,0.1547143,0.1999571,0.2143286,59.54,294.5542857,295.2357143,293.4842857,304.2,290.5,44.7,94.75,59.54,15.39428571,5.728571429,298.0857143,279.45,305.2,292.5,35.8,"None"
"iq",2011,26,0.1782429,0.1938714,0.2064714,0.1768143,42.4,296.1857143,296.7928571,294.7628571,304.9,290.4,64.2,92.50142857,42.4,16.33571429,8.142857143,300.4,282.3,306.2,292.5,9.6,"None"
"iq",2011,27,0.1397571,0.13925,0.116,0.1848571,31.44,295.5514286,296.6571429,294.8485714,304.7,290.9,54,96.49428571,31.44,16.39571429,7.342857143,298.9428571,279.7714286,302.6,294.7,17.2,"None"
"iq",2011,28,0.3302,0.3348429,0.3249571,0.3198429,19.52,295.7785714,296.4642857,293.2514286,305.5,290.6,25.7,88.77857143,19.72,14.78714286,9.271428571,298.6285714,283.025,304.8,292.5,21.1,"None"
"iq",2011,29,0.2778714,0.2915143,0.2991143,0.3904714,70.29,297.2057143,298.7214286,294.1614286,306.6,291.6,24.8,85.56571429,70.29,15.68857143,10.28571429,299.85,284.7,307,293.6,16.3,"None"
